뉴스제목,주가변동
"'성장둔화' 공포에 S&P 4000선 붕괴...""바닥은?""",0
나스닥 4.29% 폭락·S&P 4000 붕괴…공포에 질린,0
중국 봉쇄·금리 인상 우려에 급락,0
"코스피, 美 CPI 발표 앞두고 하락 마감…외인·기관 ‘팔자’",0
장 초반 상승세…英 FTSE 0.43% ↑,0
'매도→관망' 분위기 반전…美관세 완화에 설레는 中,0
"코스피, 2590선 하락 마감…美 CPI 앞두고 관망",0
"1280원대 뚫은 뒤 눈치보기…환율, 1원 가량 하락 반전",0
코스피 2590선 약세…외국인·기관 '팔자',0
저가매수 유입에 1%대 상승…860선 탈환,0
"""고마워요 바이든""…중화권 증시 1%대 상승",0
"저가 매수세 유입에 코스피 낙폭 줄여, 코스닥은 상승 전환",0
"美 4월 물가지표 대기 모드…환율, 1270원대 좁은 움직임",0
"변동성 커진 뉴욕증시 혼조세…""美금리 '0.75%P 인상' 배제 안해""",0
"'롤러코스터' 변동성 장세...반도체 강세, 쿠팡 13%↑",0
"국내 채권형 펀드, 하루에 3258억원 순유출",0
10년 물 2.9%대로 하락…나스닥 0.98%↑,0
하락세 멈추고 1% 안팎 상승,0
"코스피, 美 CPI 발표 앞두고 하락 마감…외인·기관 ‘팔자’",0
장 초반 상승세…英 FTSE 0.43% ↑,0
'매도→관망' 분위기 반전…美관세 완화에 설레는 中,0
"코스피, 2590선 하락 마감…美 CPI 앞두고 관망",0
"1280원대 뚫은 뒤 눈치보기…환율, 1원 가량 하락 반전",0
코스피 2590선 약세…외국인·기관 '팔자',0
저가매수 유입에 1%대 상승…860선 탈환,0
"""고마워요 바이든""…중화권 증시 1%대 상승",0
"저가 매수세 유입에 코스피 낙폭 줄여, 코스닥은 상승 전환",0
"美 4월 물가지표 대기 모드…환율, 1270원대 좁은 움직임",0
"변동성 커진 뉴욕증시 혼조세…""美금리 '0.75%P 인상' 배제 안해""",0
"'롤러코스터' 변동성 장세...반도체 강세, 쿠팡 13%↑",0
"국내 채권형 펀드, 하루에 3258억원 순유출",0
10년 물 2.9%대로 하락…나스닥 0.98%↑,0
하락세 멈추고 1% 안팎 상승,0
코스피 2% 넘게 급등…나흘 만에 2600선 회복,0
"""일단 줍자""…저가 매수세에 日·홍콩 2%대 급등",0
상승 출발…獨 DAX지수 0.63%↑,0
"코스피, 기관·외인 '사자'에 2600선 회복…코스닥 2%↑",0
코스피 2600선 회복…반발 매수세 유입,0
"1290원에 경계감 커진 외환당국…환율, 하루 만에 하락",0
외국인·기관 동반 매수에…850선 탈환,0
"""다시 주워볼까"" 저가매수 들어오며 상승세",0
코스피 1.3% 올라 2580선 회복…美 증시 급락세 진정에 저가매수세 유입,0
"식지 않는 인플레 공포…환율, 1290원대 안착 시도",0
"현대차, 바이든 방한 때 대미 투자 발표…뉴욕증시, 위험회피 심리에↓",0
"국내 주식형 펀드, 4거래일간 1237억원 순유입",0
"'버팀목' 애플·MS '흔들', '밈' 강세...""이성 마비상황""",0
예상 넘은 PPI·암호화폐 불안에도 나스닥 소폭 상승,0
코스피 2% 넘게 급등…나흘 만에 2600선 회복,0
"""일단 줍자""…저가 매수세에 日·홍콩 2%대 급등",0
상승 출발…獨 DAX지수 0.63%↑,0
"코스피, 기관·외인 '사자'에 2600선 회복…코스닥 2%↑",0
코스피 2600선 회복…반발 매수세 유입,0
"1290원에 경계감 커진 외환당국…환율, 하루 만에 하락",0
외국인·기관 동반 매수에…850선 탈환,0
"""다시 주워볼까"" 저가매수 들어오며 상승세",0
코스피 1.3% 올라 2580선 회복…美 증시 급락세 진정에 저가매수세 유입,0
"식지 않는 인플레 공포…환율, 1290원대 안착 시도",0
"현대차, 바이든 방한 때 대미 투자 발표…뉴욕증시, 위험회피 심리에↓",0
"국내 주식형 펀드, 4거래일간 1237억원 순유입",0
"'버팀목' 애플·MS '흔들', '밈' 강세...""이성 마비상황""",0
예상 넘은 PPI·암호화폐 불안에도 나스닥 소폭 상승,0
"日, 4거래일 연속 상승…中은 '차익 실현'",0
"코스피, 외국인·개인 동반 매수…2625 마감",0
"코스피, 돌아온 '외인'에 이틀 연속 상승 2625선",0
"코스피, 외인 매수에 상승 마감…2620선 유지",0
4거래일 연속 상승…‘870선’,0
"율, 9거래일만에 1260원대…달러 급등세 멈추자 롱스탑",0
"中 빅테크 지원 효과 어디로…상하이·홍콩, 또 하락",0
경기침체 우려 완화·파월 발언에 美 증시 ↑…코스피 상승 흐름 예상,0
"살아난 위험선호+달러 약세…환율, 1260대 하락 시도",0
'소비 괜찮다' 안도감 속 반등...버핏이 찍은 종목 '급등',0
"파월 ""물가 잡힐 때까지 금리인상""…尹, 5·18 기념식 참석",0
"국내 채권형 펀드, 하루 동안 1286억원 순유입",0
탄탄한 소비지표에 저가매수 몰려 나스닥 2.76%↑,0
상하이 봉쇄 해제 기대감에 일제히 상승,0
"日, 4거래일 연속 상승…中은 '차익 실현'",0
"코스피, 외국인·개인 동반 매수…2625 마감",0
"코스피, 돌아온 '외인'에 이틀 연속 상승 2625선",0
"코스피, 외인 매수에 상승 마감…2620선 유지",0
4거래일 연속 상승…‘870선’,0
"율, 9거래일만에 1260원대…달러 급등세 멈추자 롱스탑",0
"中 빅테크 지원 효과 어디로…상하이·홍콩, 또 하락",0
경기침체 우려 완화·파월 발언에 美 증시 ↑…코스피 상승 흐름 예상,0
"살아난 위험선호+달러 약세…환율, 1260대 하락 시도",0
'소비 괜찮다' 안도감 속 반등...버핏이 찍은 종목 '급등',0
"파월 ""물가 잡힐 때까지 금리인상""…尹, 5·18 기념식 참석",0
"국내 채권형 펀드, 하루 동안 1286억원 순유입",0
탄탄한 소비지표에 저가매수 몰려 나스닥 2.76%↑,0
상하이 봉쇄 해제 기대감에 일제히 상승,0
1% 넘게 빠진 항셍…中은 바이든 발언 효과 반등,0
"코스피, 2647.38에 강보합 마감…원숭이두창·2차전지株 ‘강세’",0
기관 매수에 코스피 0.3% 상승…2647선 마감,0
초반 상승세…英 FTSE 0.75%↑,0
"코스피, 금융투자 순매수에 0.31%↑…2640선 회복",0
"對中 관세 인하 검토, 위안화 강세…환율, 1260원대 하락",0
개미 '사자' 속에 이틀째 상승…880선 회복,0
"美 약세장에 흔들린 기술주…항셍, 다시 하락",0
코스피 2650선 강보합…“지수 하방 경직성 확인 과정”,0
"위험회피 심리+증권사 마진콜 이슈…환율, 1270원대 상승 예상",0
"국내 채권형 펀드, 4거래일간 3100억원 순유입",0
돌아온 외국인·기관…눈여겨볼 종목은?,0
1% 넘게 빠진 항셍…中은 바이든 발언 효과 반등,0
"코스피, 2647.38에 강보합 마감…원숭이두창·2차전지株 ‘강세’",0
기관 매수에 코스피 0.3% 상승…2647선 마감,0
초반 상승세…英 FTSE 0.75%↑,0
"코스피, 금융투자 순매수에 0.31%↑…2640선 회복",0
"對中 관세 인하 검토, 위안화 강세…환율, 1260원대 하락",0
개미 '사자' 속에 이틀째 상승…880선 회복,0
"美 약세장에 흔들린 기술주…항셍, 다시 하락",0
코스피 2650선 강보합…“지수 하방 경직성 확인 과정”,0
"위험회피 심리+증권사 마진콜 이슈…환율, 1270원대 상승 예상",0
"국내 채권형 펀드, 4거래일간 3100억원 순유입",0
돌아온 외국인·기관…눈여겨볼 종목은?,0
봉쇄해제 기대·돌아온 외국인에…상하이 1.19%↑,0
초반 강보합세…유로스톡스600 0.54% ↑,0
기관 매수에 코스피 0.4%↑…2617로 마감,0
"코스피, 나스닥 쇼크에도 상승…기관 홀로 5000억원대 ‘사자’",0
美 FOMC 의사록 대기모드…환율 하루 만에 1.6원 하락,0
외인·기관 매수에 872선 상승,0
"코스피, 기관 순매수에 상승…2610선",0
나스닥 2%대 하락에 日기술주 덩달아 약세,0
"코스피, 상승 출발 후 '혼조세'…2600선 등락",0
달러화 약세 vs 위험회피…환율 1260원대 하락 예상,0
스냅 43% 폭락에 기술주 일제히 하락…경제지표 악화,0
"'스냅 쇼크'에 뉴욕증시 기술주 동반하락…북한, 미사일 도발",0
"국내 주식형 펀드, 4거래일간 966억원 순유입",0
이번엔 스냅 쇼크…나스닥 2.35%↓,0
스냅 주가 급락에 일제히 하락,0
봉쇄해제 기대·돌아온 외국인에…상하이 1.19%↑,0
초반 강보합세…유로스톡스600 0.54% ↑,0
기관 매수에 코스피 0.4%↑…2617로 마감,0
"코스피, 나스닥 쇼크에도 상승…기관 홀로 5000억원대 ‘사자’",0
美 FOMC 의사록 대기모드…환율 하루 만에 1.6원 하락,0
외인·기관 매수에 872선 상승,0
"코스피, 기관 순매수에 상승…2610선",0
나스닥 2%대 하락에 日기술주 덩달아 약세,0
"코스피, 상승 출발 후 '혼조세'…2600선 등락",0
달러화 약세 vs 위험회피…환율 1260원대 하락 예상,0
스냅 43% 폭락에 기술주 일제히 하락…경제지표 악화,0
"'스냅 쇼크'에 뉴욕증시 기술주 동반하락…북한, 미사일 도발",0
"국내 주식형 펀드, 4거래일간 966억원 순유입",0
이번엔 스냅 쇼크…나스닥 2.35%↓,0
스냅 주가 급락에 일제히 하락,0
"돌아온 외국인,  2개월만에 1조 넘게 매수...코스피는 2680선 회복",0
"中봉쇄 해제의 '두 얼굴'…상하이 급등, 日증시 하락",0
외인 1조 순매수…코스피 단숨에 2700선 목전,0
"율, 1원 가량 내리며 사흘 연속 하락…달러 보합권, 위안 강세",0
"코스피, 외국인 매수세에 0.6% 상승",0
3거래일째 상승 890선 돌파…개인 '사자',0
상하이 봉쇄 해제에도 '글쎄'…中·日 증시 보합세,0
외인·기관 쌍끌이 매도에 힘 못 쓰는 코스피,0
"또 '빅스텝' 발언, 국내 증시 흔들릴까?…오늘 '中風' 영향권",0
"율, 1230원대 이틀째 하락 예상…유럽으로 옮겨간 통화긴축 초점",0
"여야, 최대 승부처 '수도권' 피날레 유세…맑고 일교차 큰 날씨",0
"국내 채권형 펀드, 718억원 순유입",0
상하이 봉쇄 해제 기대감에 일제히 상승,0
"돌아온 외국인,  2개월만에 1조 넘게 매수...코스피는 2680선 회복",0
"中봉쇄 해제의 '두 얼굴'…상하이 급등, 日증시 하락",0
외인 1조 순매수…코스피 단숨에 2700선 목전,0
"율, 1원 가량 내리며 사흘 연속 하락…달러 보합권, 위안 강세",0
"코스피, 외국인 매수세에 0.6% 상승",0
3거래일째 상승 890선 돌파…개인 '사자',0
상하이 봉쇄 해제에도 '글쎄'…中·日 증시 보합세,0
외인·기관 쌍끌이 매도에 힘 못 쓰는 코스피,0
"또 '빅스텝' 발언, 국내 증시 흔들릴까?…오늘 '中風' 영향권",0
"율, 1230원대 이틀째 하락 예상…유럽으로 옮겨간 통화긴축 초점",0
"여야, 최대 승부처 '수도권' 피날레 유세…맑고 일교차 큰 날씨",0
"국내 채권형 펀드, 718억원 순유입",0
상하이 봉쇄 해제 기대감에 일제히 상승,0
초반 혼조세…영국↓ 프랑스·독일↑,0
美 증시 영향으로 日 상승...중화권 휴장,0
"코스피, 2670선 마감...14년 만에 소비자물가 상승률 최고치에 상승폭 축소",0
"코스피, 0.4% 오른 2670.6선…'물가 불안' 지속",0
"美달러화 약세 지속…환율, 9원 이상 급락해 1240원대",0
물가 불안에 강보합…890선 턱걸이,0
"코스피, 기관 매수에 상승…2670선",0
美 훈풍에 日 증시 상승...중국·홍콩 휴장,0
인플레이션 완화 기대감 유입에 코스피 0.53% 상승,0
"산유국 '원유 증산' 호재…환율, 1240원대 하락 예상",0
美 부진한 고용지표에 '안도'…국내 증시도 반등 '기대',0
"뉴욕증시, 민간 고용 부진 불구 반등…OPEC+ 증산 속도 높였다",0
"""약세장 벗어났다"" 안도감에 UP...기술·소비주 상승",0
연준 금리 속도조절 기대감에…나스닥 2.69%↑,0
OPEC+ 증산 소식 속 일제히 상승,0
초반 혼조세…영국↓ 프랑스·독일↑,0
美 증시 영향으로 日 상승...중화권 휴장,0
"코스피, 2670선 마감...14년 만에 소비자물가 상승률 최고치에 상승폭 축소",0
"코스피, 0.4% 오른 2670.6선…'물가 불안' 지속",0
"美달러화 약세 지속…환율, 9원 이상 급락해 1240원대",0
물가 불안에 강보합…890선 턱걸이,0
"코스피, 기관 매수에 상승…2670선",0
美 훈풍에 日 증시 상승...중국·홍콩 휴장,0
인플레이션 완화 기대감 유입에 코스피 0.53% 상승,0
"산유국 '원유 증산' 호재…환율, 1240원대 하락 예상",0
美 부진한 고용지표에 '안도'…국내 증시도 반등 '기대',0
"뉴욕증시, 민간 고용 부진 불구 반등…OPEC+ 증산 속도 높였다",0
"""약세장 벗어났다"" 안도감에 UP...기술·소비주 상승",0
연준 금리 속도조절 기대감에…나스닥 2.69%↑,0
OPEC+ 증산 소식 속 일제히 상승,0
초반 혼조세…영국↑ 프랑스·독일↓,0
테크기업 희소식 날아왔지만 하락한 홍콩증시,0
"코스피·코스닥 나란히 1% 이상 하락…금리 상승, 고용지표 개선 ‘부담’",0
姜 국채금리 급등·강달러에 코스피 1.66% 하락 마감…대형주 약세,0
"코스피, 美훈풍에도 1%대 하락…2650선 하회",0
"위험회피, 코스피 2% 가까이 하락…환율, 15원 급등 1250원대",0
외인·기관 매도세에 2% 하락…873선,0
다시 떨어진 엔화 가치…닛케이 2만8000선 회복,0
기관·외국인 매도세에 코스피 1%↓…2643.99,0
"美물가 대기, 강달러…환율, 2거래일만에 1250원대 예상",0
고개 든 '인플레이션'.. 태양광 주목,0
'中규제완화' 훈풍에 美증시 상승...금리 3% 재돌파,0
"뉴욕증시, CPI 앞두고 관망세…韓외환보유액 3개월째 감소",0
"국내 채권형 펀드, 2거래일간 1조3619억 순유출",0
중국 코로나19 규제완화에 나스닥 0.4%↑,0
중국 코로나19 봉쇄완화 등 호재 속 1%대 상승,0
초반 혼조세…영국↑ 프랑스·독일↓,0
테크기업 희소식 날아왔지만 하락한 홍콩증시,0
"코스피·코스닥 나란히 1% 이상 하락…금리 상승, 고용지표 개선 ‘부담’",0
姜 국채금리 급등·강달러에 코스피 1.66% 하락 마감…대형주 약세,0
"코스피, 美훈풍에도 1%대 하락…2650선 하회",0
"위험회피, 코스피 2% 가까이 하락…환율, 15원 급등 1250원대",0
외인·기관 매도세에 2% 하락…873선,0
다시 떨어진 엔화 가치…닛케이 2만8000선 회복,0
기관·외국인 매도세에 코스피 1%↓…2643.99,0
"美물가 대기, 강달러…환율, 2거래일만에 1250원대 예상",0
고개 든 '인플레이션'.. 태양광 주목,0
'中규제완화' 훈풍에 美증시 상승...금리 3% 재돌파,0
"뉴욕증시, CPI 앞두고 관망세…韓외환보유액 3개월째 감소",0
"국내 채권형 펀드, 2거래일간 1조3619억 순유출",0
중국 코로나19 규제완화에 나스닥 0.4%↑,0
중국 코로나19 봉쇄완화 등 호재 속 1%대 상승,0
